Fecha;Producto;Cantidad;Precio Unitario;Vendedor;Residencia;Ruta;Edad;Años_Experiencia;Horas_en_venta
5/1/2018;Producto 0012;39;4594;Vendedor 003;Heredia;Alajuela;70;31;6,25
5/1/2018;Producto 0005;40;1043;Vendedor 002;Puntarenas;Cartago;32;5;1,65
5/1/2018;Producto 0008;138;1031;Vendedor 002;Alajuela;Guanacaste;60;32;5,2
5/1/2018;Producto 0009;8;2885;Vendedor 005;Puntarenas;Heredia;53;17;3,05
5/1/2018;Producto 0019;175;3504;Vendedor 005;Limón;Limón;32;4;4,3
5/1/2018;Producto 0013;86;3066;Vendedor 001;Guanacaste;Guanacaste;61;38;2,016666667
5/1/2018;Producto 0003;6;1688;Vendedor 003;Cartago;Guanacaste;72;36;0,466666667
5/1/2018;Producto 0018;109;3109;Vendedor 001;Limón;Heredia;71;38;0,233333333
5/1/2018;Producto 0004;178;1309;Vendedor 002;Heredia;Heredia;64;30;0,6
5/1/2018;Producto 0011;201;2935;Vendedor 001;Heredia;Puntarenas;72;35;0,216666667
5/1/2018;Producto 0015;34;2783;Vendedor 001;Heredia;Puntarenas;54;16;4,716666667
5/1/2018;Producto 0012;214;4594;Vendedor 002;Guanacaste;Heredia;62;28;0,666666667
5/1/2018;Producto 0011;124;2935;Vendedor 005;Cartago;Alajuela;62;33;3,933333333
5/1/2018;Producto 0018;120;3109;Vendedor 001;Guanacaste;Limón;49;20;5,416666667
5/1/2018;Producto 0003;84;1688;Vendedor 005;Alajuela;Limón;49;13;2,533333333
5/1/2018;Producto 0019;117;3504;Vendedor 001;Limón;San José;43;6;0,783333333
5/1/2018;Producto 0019;22;3504;Vendedor 003;Guanacaste;Alajuela;65;25;6,3
5/1/2018;Producto 0016;72;1631;Vendedor 001;Guanacaste;Heredia;59;35;0,366666667
5/1/2018;Producto 0014;13;3653;Vendedor 002;Guanacaste;Cartago;25;6;4,05
5/1/2018;Producto 0019;14;3504;Vendedor 005;Puntarenas;Puntarenas;57;32;4,583333333
5/1/2018;Producto 0019;210;3504;Vendedor 002;Guanacaste;San José;51;18;4,45
5/1/2018;Producto 0013;223;3066;Vendedor 005;San José;Heredia;64;38;3,733333333
5/1/2018;Producto 0020;40;1201;Vendedor 001;Puntarenas;Guanacaste;49;11;0,616666667
5/1/2018;Producto 0020;4;1201;Vendedor 002;Heredia;Alajuela;74;33;4,4
5/1/2018;Producto 0020;117;1201;Vendedor 001;Puntarenas;Guanacaste;48;24;6,916666667
5/1/2018;Producto 0008;80;1031;Vendedor 005;San José;Alajuela;53;19;6,866666667
5/1/2018;Producto 0014;192;3653;Vendedor 001;Puntarenas;Heredia;57;21;4,033333333
5/1/2018;Producto 0017;134;1335;Vendedor 001;Limón;Alajuela;43;8;5,716666667
5/1/2018;Producto 0012;80;4594;Vendedor 003;San José;Guanacaste;61;37;3,683333333
5/1/2018;Producto 0006;167;1514;Vendedor 004;Heredia;Alajuela;34;12;6,416666667
5/1/2018;Producto 0020;97;1201;Vendedor 003;Cartago;Puntarenas;43;23;3,633333333
5/1/2018;Producto 0003;182;1688;Vendedor 003;Puntarenas;Limón;37;19;2,133333333
5/1/2018;Producto 0019;162;3504;Vendedor 005;San José;San José;38;11;5,883333333
5/1/2018;Producto 0007;36;4311;Vendedor 004;San José;Puntarenas;49;13;4,933333333
5/1/2018;Producto 0002;108;2468;Vendedor 004;Cartago;Limón;73;37;4,716666667
5/1/2018;Producto 0003;202;1688;Vendedor 003;Limón;Heredia;60;25;3,85
5/1/2018;Producto 0020;206;1201;Vendedor 002;Limón;Puntarenas;55;20;3,65
5/1/2018;Producto 0005;62;1043;Vendedor 001;Limón;San José;50;30;4,683333333
5/1/2018;Producto 0012;130;4594;Vendedor 004;Cartago;Alajuela;55;24;2,95
5/1/2018;Producto 0019;70;3504;Vendedor 002;Heredia;Limón;38;8;2,416666667
5/1/2018;Producto 0006;150;1514;Vendedor 003;Cartago;Guanacaste;48;10;6,4
5/1/2018;Producto 0003;80;1688;Vendedor 003;Alajuela;San José;78;38;6,316666667
5/1/2018;Producto 0012;158;4594;Vendedor 002;Guanacaste;San José;55;33;6,4
5/1/2018;Producto 0015;71;2783;Vendedor 002;Puntarenas;Heredia;62;31;5,8
5/1/2018;Producto 0008;165;1031;Vendedor 004;Guanacaste;Guanacaste;45;18;2,816666667
5/1/2018;Producto 0009;231;2885;Vendedor 005;Cartago;Alajuela;75;38;6,816666667
5/1/2018;Producto 0019;11;3504;Vendedor 004;Guanacaste;Limón;48;16;5,2
5/1/2018;Producto 0011;136;2935;Vendedor 005;Limón;Puntarenas;50;18;6,95
5/1/2018;Producto 0015;168;2783;Vendedor 003;Puntarenas;Guanacaste;27;5;6,316666667
5/1/2018;Producto 0001;65;3702;Vendedor 003;Alajuela;Limón;51;30;4,883333333
5/1/2018;Producto 0010;162;1088;Vendedor 002;Heredia;Limón;58;19;3,4
5/1/2018;Producto 0014;115;3653;Vendedor 004;Limón;Alajuela;40;6;0,233333333
5/1/2018;Producto 0018;30;3109;Vendedor 004;Cartago;Limón;42;8;4,033333333
5/1/2018;Producto 0019;49;3504;Vendedor 003;Limón;Limón;30;4;2,133333333
5/1/2018;Producto 0005;123;1043;Vendedor 002;Heredia;Puntarenas;36;9;0,283333333
5/1/2018;Producto 0009;158;2885;Vendedor 003;Alajuela;Cartago;61;32;4,233333333
5/1/2018;Producto 0009;208;2885;Vendedor 003;Heredia;Cartago;58;33;5,733333333
5/1/2018;Producto 0010;211;1088;Vendedor 001;Cartago;Limón;54;29;1,083333333
5/1/2018;Producto 0002;219;2468;Vendedor 004;Alajuela;Guanacaste;42;16;2,2
5/1/2018;Producto 0010;220;1088;Vendedor 004;Puntarenas;Heredia;57;32;1,8
5/1/2018;Producto 0015;210;2783;Vendedor 001;Puntarenas;Heredia;72;32;4,916666667
5/1/2018;Producto 0013;240;3066;Vendedor 002;Puntarenas;Puntarenas;72;31;6,8
5/1/2018;Producto 0018;97;3109;Vendedor 002;San José;Alajuela;43;20;5,283333333
5/1/2018;Producto 0010;249;1088;Vendedor 003;Puntarenas;Puntarenas;28;7;0,966666667
5/1/2018;Producto 0003;145;1688;Vendedor 002;Limón;Cartago;60;33;6,533333333
5/1/2018;Producto 0007;82;4311;Vendedor 003;Limón;Limón;41;12;1,383333333
5/1/2018;Producto 0018;84;3109;Vendedor 001;Cartago;Alajuela;33;8;1,416666667
5/1/2018;Producto 0018;73;3109;Vendedor 004;Guanacaste;San José;46;16;5,55
6/1/2018;Producto 0011;20;2935;Vendedor 004;Puntarenas;Puntarenas;30;12;3,583333333
6/1/2018;Producto 0001;184;3702;Vendedor 004;San José;Alajuela;44;13;4,516666667
6/1/2018;Producto 0011;63;2935;Vendedor 002;Puntarenas;Puntarenas;39;4;0,733333333
6/1/2018;Producto 0014;17;3653;Vendedor 005;Puntarenas;Limón;64;24;1,05
6/1/2018;Producto 0004;198;1309;Vendedor 003;Alajuela;Guanacaste;59;36;3,366666667
6/1/2018;Producto 0017;235;1335;Vendedor 001;Alajuela;San José;42;9;3,533333333
6/1/2018;Producto 0014;162;3653;Vendedor 005;Cartago;San José;40;21;1,283333333
6/1/2018;Producto 0007;116;4311;Vendedor 005;Limón;Puntarenas;42;6;5,683333333
6/1/2018;Producto 0014;153;3653;Vendedor 002;Alajuela;Puntarenas;59;18;4,75
6/1/2018;Producto 0014;3;3653;Vendedor 004;Limón;Limón;49;20;5,316666667
6/1/2018;Producto 0015;148;2783;Vendedor 001;San José;San José;59;20;6,666666667
6/1/2018;Producto 0010;188;1088;Vendedor 005;Heredia;Heredia;36;17;3,916666667
6/1/2018;Producto 0020;131;1201;Vendedor 002;Cartago;Alajuela;32;14;2
6/1/2018;Producto 0010;185;1088;Vendedor 002;Puntarenas;San José;36;7;6,083333333
6/1/2018;Producto 0017;62;1335;Vendedor 003;Limón;San José;57;36;5,733333333
6/1/2018;Producto 0018;211;3109;Vendedor 002;Guanacaste;Cartago;54;34;6,45
6/1/2018;Producto 0011;213;2935;Vendedor 003;Cartago;San José;22;3;4,766666667
6/1/2018;Producto 0015;59;2783;Vendedor 002;Guanacaste;Limón;24;1;6,8
6/1/2018;Producto 0005;192;1043;Vendedor 001;Puntarenas;Heredia;60;27;5,733333333
6/1/2018;Producto 0008;248;1031;Vendedor 001;Heredia;Limón;48;20;1,416666667
6/1/2018;Producto 0005;144;1043;Vendedor 004;Limón;San José;62;35;3,983333333
6/1/2018;Producto 0011;10;2935;Vendedor 001;Heredia;Puntarenas;39;18;3,45
6/1/2018;Producto 0008;19;1031;Vendedor 003;Alajuela;Limón;24;3;6,683333333
6/1/2018;Producto 0019;173;3504;Vendedor 003;San José;Puntarenas;36;12;4,533333333
6/1/2018;Producto 0008;149;1031;Vendedor 003;Cartago;Cartago;75;34;0,783333333
6/1/2018;Producto 0012;90;4594;Vendedor 004;Alajuela;Alajuela;65;37;5,85
6/1/2018;Producto 0014;55;3653;Vendedor 002;Guanacaste;San José;56;32;1,666666667
6/1/2018;Producto 0011;221;2935;Vendedor 005;Limón;Puntarenas;46;9;3,4
6/1/2018;Producto 0019;212;3504;Vendedor 005;Limón;Heredia;45;8;3,783333333
6/1/2018;Producto 0008;221;1031;Vendedor 004;Limón;Limón;53;23;0,25
6/1/2018;Producto 0020;189;1201;Vendedor 001;Cartago;San José;33;3;3,633333333
6/1/2018;Producto 0005;239;;Vendedor 004;Guanacaste;Limón;75;36;4,283333333
6/1/2018;Producto 0014;144;;Vendedor 003;Limón;Heredia;57;23;6,633333333
6/1/2018;Producto 0015;69;;Vendedor 001;Cartago;Alajuela;46;13;0,6
6/1/2018;Producto 0009;126;;Vendedor 001;Puntarenas;Puntarenas;49;21;0,733333333
6/1/2018;Producto 0010;171;;Vendedor 004;San José;Heredia;57;18;2,583333333
6/1/2018;Producto 0001;121;;Vendedor 002;Heredia;Cartago;54;32;2,683333333
6/1/2018;Producto 0007;187;;Vendedor 002;Puntarenas;Heredia;31;8;3,466666667
6/1/2018;Producto 0016;245;;Vendedor 001;Puntarenas;Heredia;77;38;0,366666667
6/1/2018;Producto 0004;140;;Vendedor 005;Limón;Heredia;77;37;2,816666667
6/1/2018;Producto 0014;208;;Vendedor 003;San José;Guanacaste;67;34;2,75
6/1/2018;Producto 0020;187;;Vendedor 004;Limón;Limón;37;1;0,333333333
6/1/2018;Producto 0017;136;;Vendedor 005;Heredia;Alajuela;50;20;2,4
6/1/2018;Producto 0019;138;;Vendedor 003;Alajuela;Puntarenas;57;18;6,05
6/1/2018;Producto 0006;48;;Vendedor 002;Alajuela;Puntarenas;63;23;3,583333333
6/1/2018;Producto 0013;4;;Vendedor 001;Guanacaste;Puntarenas;39;8;1,733333333
6/1/2018;Producto 0010;206;;Vendedor 002;Cartago;San José;76;35;4,133333333
6/1/2018;Producto 0013;216;;Vendedor 004;Alajuela;Heredia;31;5;3,9
6/1/2018;Producto 0007;50;;Vendedor 003;Cartago;Guanacaste;63;27;3,483333333
6/1/2018;Producto 0002;60;;Vendedor 004;San José;Alajuela;36;9;5,266666667
6/1/2018;Producto 0013;62;;Vendedor 001;Guanacaste;Guanacaste;47;12;0,6
6/1/2018;Producto 0001;99;;Vendedor 004;San José;San José;42;8;0,483333333
6/1/2018;Producto 0020;121;;Vendedor 002;Guanacaste;Cartago;22;2;4,783333333
6/1/2018;Producto 0018;18;;Vendedor 004;Puntarenas;Heredia;43;5;4,25
6/1/2018;Producto 0013;38;;Vendedor 005;Limón;Guanacaste;48;10;6,45
6/1/2018;Producto 0016;12;1631;Vendedor 001;Puntarenas;Puntarenas;41;16;5,383333333
6/1/2018;Producto 0007;239;4311;Vendedor 002;Heredia;Limón;31;2;6,2
6/1/2018;Producto 0006;85;1514;Vendedor 001;San José;Alajuela;48;7;4,95
6/1/2018;Producto 0018;160;3109;Vendedor 002;Limón;San José;48;29;5,8
6/1/2018;Producto 0013;66;3066;Vendedor 005;Heredia;Alajuela;34;2;1,916666667
6/1/2018;Producto 0011;12;2935;Vendedor 001;Guanacaste;Alajuela;52;23;4,9
6/1/2018;Producto 0003;132;1688;Vendedor 003;Heredia;Cartago;52;20;2,966666667
6/1/2018;Producto 0011;147;2935;Vendedor 005;Limón;Limón;29;8;5,716666667
6/1/2018;Producto 0020;34;1201;Vendedor 002;Alajuela;Cartago;43;20;0,85
6/1/2018;Producto 0009;213;2885;Vendedor 004;Cartago;Limón;44;23;4,15
6/1/2018;Producto 0004;241;1309;Vendedor 004;Guanacaste;Alajuela;31;9;6,883333333
6/1/2018;Producto 0010;37;1088;Vendedor 002;Alajuela;Heredia;65;36;3,95
6/1/2018;Producto 0014;51;3653;Vendedor 004;Cartago;Guanacaste;23;5;4,033333333
6/1/2018;Producto 0013;83;3066;Vendedor 001;Cartago;San José;30;2;4,816666667
6/1/2018;Producto 0007;106;4311;Vendedor 003;Limón;Alajuela;56;36;1,666666667
6/1/2018;Producto 0005;86;1043;Vendedor 005;Heredia;Limón;32;2;3,683333333
6/1/2018;Producto 0008;77;1031;Vendedor 001;Guanacaste;Heredia;47;15;0,966666667
6/1/2018;Producto 0005;159;1043;Vendedor 001;Limón;Guanacaste;60;22;6,066666667
7/1/2018;Producto 0001;189;3702;Vendedor 001;Heredia;Guanacaste;37;11;1,883333333
7/1/2018;Producto 0001;150;3702;Vendedor 005;Guanacaste;Heredia;49;30;5,666666667
7/1/2018;Producto 0002;163;2468;Vendedor 003;Heredia;Limón;58;18;5,8
7/1/2018;Producto 0015;228;2783;Vendedor 005;Limón;Puntarenas;27;7;4,383333333
7/1/2018;Producto 0015;86;2783;Vendedor 005;Cartago;Heredia;58;27;2,933333333
7/1/2018;Producto 0010;158;1088;Vendedor 005;Limón;Alajuela;47;23;5,45
7/1/2018;Producto 0008;123;1031;Vendedor 004;Puntarenas;Limón;43;9;5,9
7/1/2018;Producto 0009;140;2885;Vendedor 005;Puntarenas;Guanacaste;45;21;2,416666667
7/1/2018;Producto 0013;31;3066;Vendedor 001;Limón;Cartago;50;31;5,833333333
7/1/2018;Producto 0019;166;3504;Vendedor 002;Cartago;Limón;37;13;3,9
7/1/2018;Producto 0019;225;3504;Vendedor 004;San José;Alajuela;71;37;4,533333333
7/1/2018;Producto 0006;167;1514;Vendedor 005;Alajuela;Alajuela;46;16;6,583333333
7/1/2018;Producto 0015;36;2783;Vendedor 002;Heredia;Heredia;42;18;2,033333333
7/1/2018;Producto 0013;197;3066;Vendedor 003;Guanacaste;Cartago;44;12;6,483333333
7/1/2018;Producto 0018;130;3109;Vendedor 005;San José;Limón;38;6;2,133333333
7/1/2018;Producto 0009;240;2885;Vendedor 001;Guanacaste;Cartago;40;11;4,983333333
7/1/2018;Producto 0016;114;1631;Vendedor 005;Alajuela;Limón;26;7;6,7
7/1/2018;Producto 0003;76;1688;Vendedor 005;Guanacaste;Limón;45;14;1,683333333
7/1/2018;Producto 0005;87;1043;Vendedor 002;Alajuela;Limón;58;18;6,816666667
7/1/2018;Producto 0007;49;4311;Vendedor 002;Cartago;Puntarenas;48;16;4,983333333
7/1/2018;Producto 0020;52;1201;Vendedor 003;Limón;Limón;26;8;5,033333333
7/1/2018;Producto 0002;25;2468;Vendedor 004;San José;Limón;57;32;4,566666667
7/1/2018;Producto 0003;30;1688;Vendedor 003;Heredia;Limón;61;24;2,75
7/1/2018;Producto 0017;250;1335;Vendedor 001;Limón;Heredia;59;21;0,783333333
7/1/2018;Producto 0013;178;3066;Vendedor 004;Heredia;Limón;41;23;1,833333333
7/1/2018;Producto 0001;159;3702;Vendedor 004;Guanacaste;San José;51;16;3,4
7/1/2018;Producto 0008;38;1031;Vendedor 003;Cartago;Puntarenas;41;7;4,316666667
7/1/2018;Producto 0020;33;1201;Vendedor 005;Heredia;Heredia;37;4;2,466666667
7/1/2018;Producto 0004;50;1309;Vendedor 003;Guanacaste;Limón;43;5;0,45
7/1/2018;Producto 0008;74;1031;Vendedor 001;San José;San José;74;38;4,483333333
7/1/2018;Producto 0004;246;1309;Vendedor 004;Cartago;Guanacaste;49;27;4,55
7/1/2018;Producto 0006;220;1514;Vendedor 003;Cartago;Cartago;58;22;2,4
7/1/2018;Producto 0012;119;4594;Vendedor 001;Guanacaste;Guanacaste;48;8;3,966666667
7/1/2018;Producto 0012;211;4594;Vendedor 004;Alajuela;Limón;40;7;1,716666667
7/1/2018;Producto 0007;29;4311;Vendedor 004;Puntarenas;Alajuela;71;33;5,333333333
7/1/2018;Producto 0015;15;2783;Vendedor 002;Alajuela;Puntarenas;62;30;3,9
7/1/2018;Producto 0014;192;3653;Vendedor 004;Cartago;Alajuela;66;35;3,216666667
7/1/2018;Producto 0001;66;3702;Vendedor 004;Cartago;Guanacaste;38;9;1,4
7/1/2018;Producto 0018;9;3109;Vendedor 004;Cartago;Cartago;68;30;6,833333333
7/1/2018;Producto 0009;132;2885;Vendedor 004;Puntarenas;Heredia;40;14;1,183333333
7/1/2018;Producto 0016;241;1631;Vendedor 002;Heredia;San José;50;22;2,016666667
7/1/2018;Producto 0012;135;4594;Vendedor 003;Heredia;Cartago;34;9;5
7/1/2018;Producto 0014;95;3653;Vendedor 001;Limón;Cartago;52;21;4,783333333
7/1/2018;Producto 0010;28;1088;Vendedor 005;Alajuela;Puntarenas;43;10;4,616666667
7/1/2018;Producto 0012;180;4594;Vendedor 005;Limón;Alajuela;24;1;2,05
7/1/2018;Producto 0017;13;1335;Vendedor 004;Alajuela;Guanacaste;36;8;3,783333333
7/1/2018;Producto 0016;93;1631;Vendedor 002;Heredia;San José;42;2;6,116666667
7/1/2018;Producto 0006;40;1514;Vendedor 001;Puntarenas;Limón;44;25;2,533333333
7/1/2018;Producto 0010;142;1088;Vendedor 003;Alajuela;Alajuela;51;31;3,066666667
7/1/2018;Producto 0004;156;1309;Vendedor 002;Heredia;Cartago;31;2;3,633333333
7/1/2018;Producto 0020;102;1201;Vendedor 003;Cartago;San José;37;15;1
7/1/2018;Producto 0004;17;1309;Vendedor 002;San José;Puntarenas;74;34;3,9
7/1/2018;Producto 0020;48;1201;Vendedor 001;Cartago;Guanacaste;59;29;0,283333333
7/1/2018;Producto 0007;158;4311;Vendedor 001;Limón;San José;47;7;2,2
7/1/2018;Producto 0010;28;1088;Vendedor 002;Cartago;Guanacaste;42;8;3,716666667
7/1/2018;Producto 0009;39;2885;Vendedor 001;San José;Limón;73;38;4,866666667
7/1/2018;Producto 0009;223;2885;Vendedor 001;Limón;Guanacaste;40;12;4,5
7/1/2018;Producto 0003;52;1688;Vendedor 002;Cartago;Limón;50;23;3,466666667
7/1/2018;Producto 0001;10;3702;Vendedor 003;Heredia;San José;41;18;3,066666667
7/1/2018;Producto 0005;74;1043;Vendedor 002;Guanacaste;San José;35;15;3,416666667
7/1/2018;Producto 0002;212;2468;Vendedor 002;Cartago;Heredia;67;31;4,866666667
7/1/2018;Producto 0007;97;4311;Vendedor 003;Guanacaste;Guanacaste;60;23;4,35
7/1/2018;Producto 0011;75;2935;Vendedor 002;Cartago;Heredia;47;25;5,183333333
8/1/2018;Producto 0016;150;1631;Vendedor 004;Guanacaste;San José;51;20;6,516666667
8/1/2018;Producto 0007;126;4311;Vendedor 005;Cartago;Limón;75;36;6,15
8/1/2018;Producto 0002;17;2468;Vendedor 004;Puntarenas;Guanacaste;42;21;6,45
8/1/2018;Producto 0005;138;1043;Vendedor 004;Cartago;San José;48;14;2,916666667
8/1/2018;Producto 0015;158;2783;Vendedor 001;Heredia;Cartago;49;14;6,4
8/1/2018;Producto 0006;121;1514;Vendedor 001;Heredia;Cartago;62;27;4,35
8/1/2018;Producto 0006;241;1514;Vendedor 001;Heredia;Puntarenas;51;26;6,416666667
8/1/2018;Producto 0011;203;2935;Vendedor 003;San José;Limón;65;25;0,85
8/1/2018;Producto 0007;160;4311;Vendedor 004;Alajuela;Cartago;73;35;6,5
8/1/2018;Producto 0010;145;1088;Vendedor 002;Alajuela;Puntarenas;66;32;4,5
8/1/2018;Producto 0005;42;1043;Vendedor 003;Guanacaste;Cartago;39;5;6,316666667
8/1/2018;Producto 0017;195;1335;Vendedor 003;Alajuela;Limón;26;6;0,916666667
8/1/2018;Producto 0004;190;1309;Vendedor 003;Alajuela;Puntarenas;50;9;2,9
8/1/2018;Producto 0019;229;3504;Vendedor 004;Alajuela;San José;57;31;3,316666667
8/1/2018;Producto 0015;37;2783;Vendedor 001;Cartago;Limón;58;18;1,45
8/1/2018;Producto 0014;127;3653;Vendedor 002;Limón;Cartago;35;3;1,883333333
8/1/2018;Producto 0018;166;3109;Vendedor 002;San José;San José;55;28;4,05
8/1/2018;Producto 0018;228;3109;Vendedor 003;Limón;Alajuela;61;20;6,416666667
8/1/2018;Producto 0014;11;3653;Vendedor 003;Alajuela;San José;65;27;1,633333333
8/1/2018;Producto 0009;5;2885;Vendedor 003;San José;Cartago;67;30;5,166666667
8/1/2018;Producto 0012;213;4594;Vendedor 002;Cartago;Guanacaste;54;33;2,4
8/1/2018;Producto 0006;7;1514;Vendedor 001;Cartago;Heredia;58;35;3,183333333
8/1/2018;Producto 0003;234;1688;Vendedor 001;San José;Guanacaste;52;21;6,166666667
8/1/2018;Producto 0003;231;1688;Vendedor 003;Puntarenas;San José;43;7;3,466666667
8/1/2018;Producto 0004;188;1309;Vendedor 003;San José;Guanacaste;54;16;1,5
8/1/2018;Producto 0011;48;2935;Vendedor 005;Alajuela;Limón;57;36;3,383333333
8/1/2018;Producto 0011;225;2935;Vendedor 001;Limón;Alajuela;48;25;4,283333333
8/1/2018;Producto 0017;184;1335;Vendedor 003;Heredia;San José;42;20;6,533333333
8/1/2018;Producto 0015;136;2783;Vendedor 004;Cartago;Alajuela;28;10;3,55
8/1/2018;Producto 0017;23;1335;Vendedor 003;Limón;Limón;46;14;3,783333333
8/1/2018;Producto 0013;1;3066;Vendedor 003;San José;Limón;36;17;2,95
8/1/2018;Producto 0012;136;4594;Vendedor 005;San José;Heredia;40;13;6,5
8/1/2018;Producto 0015;132;2783;Vendedor 005;Alajuela;Limón;45;4;0,8
8/1/2018;Producto 0013;14;3066;Vendedor 005;Cartago;Cartago;44;23;5,366666667
8/1/2018;Producto 0016;138;1631;Vendedor 001;Cartago;Puntarenas;52;34;5,666666667
8/1/2018;Producto 0017;4;1335;Vendedor 001;Cartago;Puntarenas;37;19;0,583333333
8/1/2018;Producto 0013;66;3066;Vendedor 004;Limón;Alajuela;44;11;3,283333333
8/1/2018;Producto 0014;24;3653;Vendedor 005;Cartago;Puntarenas;76;38;5,2
8/1/2018;Producto 0005;3;1043;Vendedor 003;Limón;Guanacaste;55;28;1,35
8/1/2018;Producto 0015;240;2783;Vendedor 005;Limón;Puntarenas;48;10;4,1
8/1/2018;Producto 0011;152;2935;Vendedor 001;Alajuela;Limón;68;36;6,216666667
8/1/2018;Producto 0007;157;4311;Vendedor 002;Alajuela;Puntarenas;66;34;3,683333333
8/1/2018;Producto 0020;18;1201;Vendedor 001;Cartago;Cartago;69;35;6,716666667
8/1/2018;Producto 0017;166;1335;Vendedor 002;San José;Limón;32;4;3,7
8/1/2018;Producto 0007;68;4311;Vendedor 004;Guanacaste;Cartago;38;12;2,733333333
8/1/2018;Producto 0003;248;1688;Vendedor 002;Heredia;Cartago;38;11;2,783333333
8/1/2018;Producto 0008;63;1031;Vendedor 002;Guanacaste;San José;63;28;3,316666667
8/1/2018;Producto 0009;28;2885;Vendedor 003;San José;Heredia;51;25;5,416666667
8/1/2018;Producto 0011;235;2935;Vendedor 003;Alajuela;Guanacaste;49;24;0,85
8/1/2018;Producto 0020;39;1201;Vendedor 002;Alajuela;Cartago;49;12;0,933333333
8/1/2018;Producto 0010;21;1088;Vendedor 004;San José;Alajuela;65;37;0,65
8/1/2018;Producto 0016;96;1631;Vendedor 003;Alajuela;Heredia;50;31;6,25
8/1/2018;Producto 0005;233;1043;Vendedor 003;Cartago;Puntarenas;51;16;0,433333333
8/1/2018;Producto 0013;157;3066;Vendedor 005;San José;Limón;52;24;2,666666667
8/1/2018;Producto 0005;203;1043;Vendedor 002;San José;Alajuela;59;31;4,7
8/1/2018;Producto 0018;162;3109;Vendedor 003;Alajuela;Guanacaste;44;7;0,85
8/1/2018;Producto 0019;175;3504;Vendedor 005;Cartago;San José;65;30;3,083333333
8/1/2018;Producto 0006;157;1514;Vendedor 003;San José;Alajuela;50;10;2,15
8/1/2018;Producto 0007;2;4311;Vendedor 001;Cartago;San José;57;31;6,566666667
8/1/2018;Producto 0019;60;3504;Vendedor 003;San José;San José;67;27;2,316666667
8/1/2018;Producto 0006;224;1514;Vendedor 001;Puntarenas;Alajuela;57;29;5,783333333
8/1/2018;Producto 0005;144;1043;Vendedor 001;Puntarenas;Alajuela;52;11;2,816666667
8/1/2018;Producto 0016;49;1631;Vendedor 003;Alajuela;Puntarenas;34;3;0,7
8/1/2018;Producto 0006;248;1514;Vendedor 005;Alajuela;Limón;42;18;4,066666667
8/1/2018;Producto 0008;180;1031;Vendedor 004;Heredia;Cartago;59;27;2,783333333
8/1/2018;Producto 0004;199;1309;Vendedor 003;Cartago;Limón;29;5;1,816666667
8/1/2018;Producto 0004;19;1309;Vendedor 004;Puntarenas;San José;64;32;3,233333333
8/1/2018;Producto 0013;185;3066;Vendedor 004;Guanacaste;Cartago;53;31;1,766666667
8/1/2018;Producto 0013;59;3066;Vendedor 001;Heredia;Heredia;55;34;2,066666667
8/1/2018;Producto 0003;176;1688;Vendedor 005;Heredia;Puntarenas;52;33;6,816666667
8/1/2018;Producto 0006;103;1514;Vendedor 004;Heredia;Puntarenas;26;8;4,45
8/1/2018;Producto 0012;51;4594;Vendedor 004;Limón;Limón;29;6;2,466666667
